district,crime_type,year,time_of_occurrence,date_of_occurrence,police_deployed
Bangalore,burglary,2021,19-08-2021 09:42,2021-08-18 20:00:00,19
Bangalore,homicide,2021,19-08-2021 12:02,2021-08-18 21:00:00,17
Bangalore,burglary,2021,20-08-2021 17:43,2021-08-20 09:00:00,4
Bangalore,sexual assault,2021,21-08-2021 18:47,2021-08-20 20:00:00,8
Bangalore,vehicle - stolen,2021,21-08-2021 18:46,2021-08-21 01:00:00,6
Bangalore,traffic violation,2021,23-08-2021 02:15,2021-08-22 08:00:00,17
Bangalore,counterfeiting,2021,22-08-2021 13:50,2021-08-22 10:00:00,7
Bangalore,illegal possession,2021,23-08-2021 22:56,2021-08-23 18:00:00,9
Bangalore,burglary,2021,24-08-2021 21:38,2021-08-24 04:00:00,3
Bangalore,traffic violation,2021,25-08-2021 00:27,2021-08-24 13:00:00,14
Bangalore,drug offense,2021,25-08-2021 12:49,2021-08-24 21:00:00,13
Bangalore,cybercrime,2021,26-08-2021 18:45,2021-08-25 20:00:00,11
Bangalore,extortion,2021,26-08-2021 09:21,2021-08-26 04:00:00,9
Bangalore,assault,2021,27-08-2021 02:03,2021-08-26 07:00:00,7
Bangalore,vandalism,2021,26-08-2021 19:20,2021-08-26 17:00:00,9
Bangalore,shoplifting,2021,27-08-2021 00:49,2021-08-26 20:00:00,3
Bangalore,vehicle - stolen,2021,28-08-2021 07:52,2021-08-27 11:00:00,3
Bangalore,identity theft,2021,28-08-2021 14:53,2021-08-28 02:00:00,16
Bangalore,robbery,2021,28-08-2021 18:22,2021-08-28 10:00:00,14
Bangalore,burglary,2021,28-08-2021 17:51,2021-08-28 13:00:00,1
Bangalore,sexual assault,2021,29-08-2021 10:31,2021-08-29 03:00:00,6
Bangalore,robbery,2021,30-08-2021 17:42,2021-08-29 19:00:00,9
Bangalore,fraud,2021,31-08-2021 18:43,2021-08-31 03:00:00,14
Bangalore,public intoxication,2021,01-09-2021 12:49,2021-09-01 06:00:00,5
Bangalore,vandalism,2021,02-09-2021 00:45,2021-09-01 13:00:00,1
Bangalore,arson,2021,02-09-2021 19:56,2021-09-02 03:00:00,12
Bangalore,extortion,2021,03-09-2021 10:50,2021-09-02 12:00:00,16
Bangalore,traffic violation,2021,04-09-2021 01:16,2021-09-03 07:00:00,8
Bangalore,shoplifting,2021,04-09-2021 21:55,2021-09-04 03:00:00,2
Bangalore,extortion,2021,05-09-2021 09:11,2021-09-04 15:00:00,3
Bangalore,cybercrime,2021,05-09-2021 07:31,2021-09-05 04:00:00,4
Bangalore,public intoxication,2021,06-09-2021 09:00,2021-09-06 09:00:00,2
Bangalore,traffic violation,2021,07-09-2021 11:59,2021-09-06 19:00:00,5
Bangalore,extortion,2021,07-09-2021 17:35,2021-09-06 20:00:00,1
Bangalore,identity theft,2021,07-09-2021 21:18,2021-09-07 01:00:00,16
Bangalore,vandalism,2021,07-09-2021 04:00,2021-09-07 03:00:00,1
Bangalore,assault,2021,08-09-2021 04:17,2021-09-07 10:00:00,18
Bangalore,fraud,2021,09-09-2021 01:38,2021-09-08 04:00:00,6
Bangalore,extortion,2021,09-09-2021 11:07,2021-09-08 12:00:00,18
Bangalore,cybercrime,2021,09-09-2021 08:57,2021-09-08 13:00:00,11
Bangalore,identity theft,2021,09-09-2021 03:53,2021-09-08 15:00:00,3
Bangalore,extortion,2021,09-09-2021 22:42,2021-09-09 06:00:00,10
Bangalore,domestic violence,2021,09-09-2021 22:57,2021-09-09 10:00:00,15
Bangalore,homicide,2021,10-09-2021 12:41,2021-09-09 16:00:00,11
Bangalore,drug offense,2021,11-09-2021 14:13,2021-09-10 18:00:00,14
Bangalore,fraud,2021,11-09-2021 05:12,2021-09-10 23:00:00,15
Bangalore,cybercrime,2021,11-09-2021 14:41,2021-09-11 13:00:00,17
Bangalore,domestic violence,2021,13-09-2021 00:41,2021-09-12 23:00:00,2
Bangalore,kidnapping,2021,13-09-2021 07:02,2021-09-13 06:00:00,17
Bangalore,traffic violation,2021,14-09-2021 05:42,2021-09-13 21:00:00,7
Bangalore,kidnapping,2021,15-09-2021 11:47,2021-09-14 16:00:00,11
Bangalore,illegal possession,2021,15-09-2021 08:19,2021-09-15 03:00:00,19
Bangalore,vehicle - stolen,2021,16-09-2021 00:12,2021-09-15 19:00:00,6
Bangalore,kidnapping,2021,16-09-2021 20:30,2021-09-16 02:00:00,12
Bangalore,vandalism,2021,17-09-2021 05:40,2021-09-16 23:00:00,5
Bangalore,domestic violence,2021,17-09-2021 20:22,2021-09-17 09:00:00,17
Bangalore,robbery,2021,18-09-2021 11:33,2021-09-18 02:00:00,3
Bangalore,kidnapping,2021,19-09-2021 11:27,2021-09-18 15:00:00,15
Bangalore,arson,2021,19-09-2021 15:48,2021-09-19 08:00:00,3
Bangalore,counterfeiting,2021,19-09-2021 18:38,2021-09-19 10:00:00,16
Bangalore,traffic violation,2021,20-09-2021 07:31,2021-09-20 00:00:00,4
Bangalore,firearm offense,2021,21-09-2021 08:47,2021-09-20 11:00:00,11
Bangalore,shoplifting,2021,20-09-2021 16:09,2021-09-20 13:00:00,4
Bangalore,traffic violation,2021,21-09-2021 00:09,2021-09-20 18:00:00,7
Bangalore,firearm offense,2021,21-09-2021 06:18,2021-09-20 20:00:00,2
Bangalore,public intoxication,2021,23-09-2021 08:56,2021-09-22 11:00:00,14
Bangalore,kidnapping,2021,23-09-2021 12:55,2021-09-23 00:00:00,3
Bangalore,shoplifting,2021,24-09-2021 18:52,2021-09-23 20:00:00,10
Bangalore,burglary,2021,24-09-2021 23:02,2021-09-24 08:00:00,7
Bangalore,public intoxication,2021,24-09-2021 17:23,2021-09-24 10:00:00,1
Bangalore,extortion,2021,25-09-2021 06:52,2021-09-24 22:00:00,4
Bangalore,vehicle - stolen,2021,26-09-2021 23:37,2021-09-26 01:00:00,15
Bangalore,public intoxication,2021,26-09-2021 13:06,2021-09-26 06:00:00,8
Bangalore,kidnapping,2021,27-09-2021 10:47,2021-09-26 11:00:00,16
Bangalore,public intoxication,2021,27-09-2021 08:34,2021-09-26 13:00:00,17
Bangalore,sexual assault,2021,27-09-2021 16:19,2021-09-26 23:00:00,4
Bangalore,vandalism,2021,28-09-2021 06:57,2021-09-27 15:00:00,14
Bangalore,assault,2021,28-09-2021 09:37,2021-09-28 01:00:00,19
Bangalore,kidnapping,2021,29-09-2021 20:16,2021-09-29 08:00:00,9
Bangalore,cybercrime,2021,30-09-2021 22:01,2021-09-30 08:00:00,4
Bangalore,sexual assault,2021,30-09-2021 13:53,2021-09-30 13:00:00,1
Bangalore,kidnapping,2021,01-10-2021 16:51,2021-10-01 13:00:00,17
Bangalore,arson,2021,02-10-2021 18:37,2021-10-01 19:00:00,4
Bangalore,fraud,2021,03-10-2021 10:55,2021-10-02 16:00:00,7
Bangalore,robbery,2021,03-10-2021 01:57,2021-10-03 00:00:00,1
Bangalore,vandalism,2021,03-10-2021 11:07,2021-10-03 04:00:00,11
Bangalore,sexual assault,2021,04-10-2021 03:30,2021-10-04 03:00:00,13
Bangalore,sexual assault,2021,04-10-2021 12:22,2021-10-04 05:00:00,7
Bangalore,drug offense,2021,04-10-2021 12:34,2021-10-04 11:00:00,8
Bangalore,shoplifting,2021,05-10-2021 00:14,2021-10-04 20:00:00,11
Bangalore,cybercrime,2021,06-10-2021 04:58,2021-10-05 12:00:00,5
Bangalore,extortion,2021,06-10-2021 15:26,2021-10-05 21:00:00,15
Bangalore,homicide,2021,07-10-2021 00:23,2021-10-06 17:00:00,10
Bangalore,robbery,2021,07-10-2021 14:52,2021-10-06 23:00:00,1
Bangalore,robbery,2021,07-10-2021 06:44,2021-10-07 06:00:00,19
Bangalore,public intoxication,2021,07-10-2021 11:59,2021-10-07 09:00:00,7
Bangalore,traffic violation,2021,08-10-2021 06:11,2021-10-07 13:00:00,19
Bangalore,assault,2021,08-10-2021 10:31,2021-10-08 04:00:00,17
Bangalore,burglary,2021,09-10-2021 04:03,2021-10-08 15:00:00,1
Bangalore,counterfeiting,2021,10-10-2021 11:17,2021-10-10 07:00:00,13
Bangalore,drug offense,2021,11-10-2021 09:22,2021-10-11 00:00:00,8
Bangalore,fraud,2021,12-10-2021 07:33,2021-10-12 05:00:00,16
Bangalore,extortion,2021,12-10-2021 17:44,2021-10-12 07:00:00,16
Bangalore,assault,2021,12-10-2021 18:40,2021-10-12 12:00:00,15
Bangalore,vandalism,2021,13-10-2021 06:09,2021-10-12 20:00:00,12
Bangalore,homicide,2021,13-10-2021 08:46,2021-10-13 02:00:00,16
Bangalore,identity theft,2021,13-10-2021 22:17,2021-10-13 11:00:00,15
Bangalore,homicide,2021,13-10-2021 23:42,2021-10-13 13:00:00,18
Bangalore,robbery,2021,13-10-2021 23:25,2021-10-13 20:00:00,12
Bangalore,domestic violence,2021,15-10-2021 07:27,2021-10-14 22:00:00,13
Bangalore,firearm offense,2021,15-10-2021 17:31,2021-10-15 09:00:00,16
Bangalore,vandalism,2021,17-10-2021 01:16,2021-10-16 03:00:00,11
Bangalore,drug offense,2021,16-10-2021 16:52,2021-10-16 08:00:00,6
Bangalore,homicide,2021,16-10-2021 19:42,2021-10-16 10:00:00,5
Bangalore,fraud,2021,16-10-2021 14:18,2021-10-16 11:00:00,16
Bangalore,drug offense,2021,17-10-2021 01:26,2021-10-16 13:00:00,11
Bangalore,vandalism,2021,17-10-2021 07:22,2021-10-17 02:00:00,1
Bangalore,counterfeiting,2021,18-10-2021 08:38,2021-10-17 19:00:00,15
Bangalore,vandalism,2021,18-10-2021 20:22,2021-10-17 21:00:00,14
Bangalore,domestic violence,2021,18-10-2021 05:12,2021-10-17 23:00:00,16
Bangalore,public intoxication,2021,18-10-2021 14:19,2021-10-18 00:00:00,19
Bangalore,identity theft,2021,18-10-2021 13:23,2021-10-18 01:00:00,5
Bangalore,vehicle - stolen,2021,19-10-2021 00:00,2021-10-18 06:00:00,5
Bangalore,burglary,2021,19-10-2021 04:18,2021-10-18 13:00:00,11
Bangalore,domestic violence,2021,19-10-2021 14:48,2021-10-19 00:00:00,8
Bangalore,arson,2021,20-10-2021 13:45,2021-10-19 21:00:00,16
Bangalore,cybercrime,2021,21-10-2021 11:40,2021-10-20 13:00:00,9
Bangalore,firearm offense,2021,21-10-2021 09:31,2021-10-20 23:00:00,18
Bangalore,counterfeiting,2021,22-10-2021 00:13,2021-10-21 05:00:00,8
Bangalore,domestic violence,2021,22-10-2021 17:59,2021-10-22 00:00:00,1
Bangalore,traffic violation,2021,23-10-2021 19:28,2021-10-22 20:00:00,17
Bangalore,burglary,2021,23-10-2021 20:56,2021-10-23 00:00:00,15
Bangalore,vehicle - stolen,2021,23-10-2021 15:52,2021-10-23 11:00:00,4
Bangalore,assault,2021,23-10-2021 17:07,2021-10-23 12:00:00,16
Bangalore,vandalism,2021,24-10-2021 22:12,2021-10-23 23:00:00,10
Bangalore,extortion,2021,24-10-2021 23:01,2021-10-24 05:00:00,18
Bangalore,traffic violation,2021,24-10-2021 17:31,2021-10-24 11:00:00,9
Bangalore,traffic violation,2021,25-10-2021 00:28,2021-10-24 19:00:00,3
Bangalore,homicide,2021,26-10-2021 01:59,2021-10-25 07:00:00,15
Bangalore,firearm offense,2021,26-10-2021 23:47,2021-10-26 04:00:00,9
Bangalore,domestic violence,2021,26-10-2021 16:29,2021-10-26 07:00:00,3
Bangalore,sexual assault,2021,27-10-2021 04:06,2021-10-26 21:00:00,7
Bangalore,domestic violence,2021,28-10-2021 06:59,2021-10-27 19:00:00,10
Bangalore,vehicle - stolen,2021,28-10-2021 20:55,2021-10-27 21:00:00,7
Bangalore,extortion,2021,27-10-2021 22:24,2021-10-27 22:00:00,3
Bangalore,counterfeiting,2021,28-10-2021 16:38,2021-10-28 04:00:00,11
Bangalore,domestic violence,2021,29-10-2021 22:03,2021-10-29 06:00:00,2
Bangalore,fraud,2021,30-10-2021 01:17,2021-10-29 16:00:00,18
Bangalore,counterfeiting,2021,30-10-2021 08:53,2021-10-30 01:00:00,12
Bangalore,identity theft,2021,31-10-2021 04:33,2021-10-30 22:00:00,6
Bangalore,identity theft,2021,31-10-2021 17:53,2021-10-31 02:00:00,7
Bangalore,identity theft,2021,31-10-2021 13:36,2021-10-31 10:00:00,18
Bangalore,vandalism,2021,01-11-2021 14:33,2021-11-01 09:00:00,15
Bangalore,public intoxication,2021,02-11-2021 08:44,2021-11-01 20:00:00,4
Bangalore,fraud,2021,02-11-2021 15:31,2021-11-02 01:00:00,8
Bangalore,homicide,2021,03-11-2021 03:11,2021-11-02 04:00:00,8
Bangalore,vehicle - stolen,2021,03-11-2021 04:42,2021-11-02 05:00:00,16
Bangalore,identity theft,2021,02-11-2021 11:56,2021-11-02 11:00:00,15
Bangalore,assault,2021,02-11-2021 21:47,2021-11-02 15:00:00,14
Bangalore,homicide,2021,03-11-2021 11:50,2021-11-02 16:00:00,2
Bangalore,extortion,2021,03-11-2021 16:39,2021-11-02 17:00:00,8
Bangalore,robbery,2021,03-11-2021 09:54,2021-11-03 03:00:00,14
Bangalore,shoplifting,2021,03-11-2021 11:35,2021-11-03 04:00:00,16
Bangalore,identity theft,2021,04-11-2021 04:16,2021-11-03 06:00:00,1
Bangalore,public intoxication,2021,04-11-2021 04:15,2021-11-03 10:00:00,12
Bangalore,illegal possession,2021,04-11-2021 02:22,2021-11-03 19:00:00,5
Bangalore,illegal possession,2021,04-11-2021 18:45,2021-11-03 22:00:00,16
Bangalore,arson,2021,04-11-2021 10:15,2021-11-04 03:00:00,13
Bangalore,vehicle - stolen,2021,05-11-2021 07:46,2021-11-04 10:00:00,3
Bangalore,kidnapping,2021,05-11-2021 13:28,2021-11-05 06:00:00,13
Bangalore,burglary,2021,06-11-2021 07:08,2021-11-05 10:00:00,12
Bangalore,burglary,2021,06-11-2021 22:14,2021-11-06 09:00:00,9
Bangalore,fraud,2021,07-11-2021 04:43,2021-11-06 15:00:00,9
Bangalore,arson,2021,07-11-2021 08:17,2021-11-06 20:00:00,6
Bangalore,sexual assault,2021,07-11-2021 20:13,2021-11-07 10:00:00,10
Bangalore,traffic violation,2021,07-11-2021 20:35,2021-11-07 13:00:00,17
Bangalore,homicide,2021,08-11-2021 02:37,2021-11-07 16:00:00,14
Bangalore,drug offense,2021,08-11-2021 09:54,2021-11-08 08:00:00,13
Bangalore,robbery,2021,08-11-2021 12:58,2021-11-08 10:00:00,1
Bangalore,traffic violation,2021,10-11-2021 17:55,2021-11-09 20:00:00,16
Bangalore,homicide,2021,10-11-2021 15:57,2021-11-10 10:00:00,15
Bangalore,robbery,2021,11-11-2021 11:53,2021-11-10 13:00:00,1
Bangalore,drug offense,2021,10-11-2021 18:41,2021-11-10 15:00:00,10
Bangalore,assault,2021,11-11-2021 07:11,2021-11-10 16:00:00,12
Bangalore,cybercrime,2021,11-11-2021 17:14,2021-11-10 18:00:00,16
Bangalore,fraud,2021,11-11-2021 15:41,2021-11-11 04:00:00,1
Bangalore,cybercrime,2021,11-11-2021 17:29,2021-11-11 06:00:00,3
Bangalore,assault,2021,11-11-2021 08:09,2021-11-11 07:00:00,10
Bangalore,arson,2021,12-11-2021 10:14,2021-11-11 22:00:00,8
Bangalore,burglary,2021,13-11-2021 19:10,2021-11-13 05:00:00,6
Bangalore,cybercrime,2021,14-11-2021 07:48,2021-11-13 08:00:00,8
Bangalore,kidnapping,2021,13-11-2021 16:17,2021-11-13 12:00:00,9
Bangalore,firearm offense,2021,14-11-2021 12:17,2021-11-14 01:00:00,14
Bangalore,vandalism,2021,14-11-2021 09:19,2021-11-14 04:00:00,16
Bangalore,vandalism,2021,14-11-2021 22:05,2021-11-14 09:00:00,4
Bangalore,domestic violence,2021,15-11-2021 17:51,2021-11-14 23:00:00,7
Bangalore,shoplifting,2021,15-11-2021 14:29,2021-11-15 05:00:00,9
Bangalore,vehicle - stolen,2021,16-11-2021 10:49,2021-11-15 17:00:00,19
Bangalore,firearm offense,2021,17-11-2021 05:20,2021-11-16 08:00:00,5
Bangalore,traffic violation,2021,17-11-2021 14:44,2021-11-17 04:00:00,15
Bangalore,kidnapping,2021,17-11-2021 10:55,2021-11-17 07:00:00,12
Bangalore,public intoxication,2021,17-11-2021 14:10,2021-11-17 09:00:00,5
Bangalore,public intoxication,2021,18-11-2021 04:04,2021-11-17 15:00:00,8
Bangalore,burglary,2021,18-11-2021 16:19,2021-11-17 18:00:00,1
Bangalore,homicide,2021,18-11-2021 02:30,2021-11-18 01:00:00,19
Bangalore,assault,2021,18-11-2021 16:51,2021-11-18 05:00:00,8
Bangalore,counterfeiting,2021,18-11-2021 20:37,2021-11-18 11:00:00,15
Bangalore,assault,2021,19-11-2021 13:38,2021-11-18 14:00:00,18
Bangalore,vehicle - stolen,2021,19-11-2021 10:09,2021-11-19 00:00:00,15
Bangalore,assault,2021,19-11-2021 20:12,2021-11-19 02:00:00,11
Bangalore,illegal possession,2021,19-11-2021 20:45,2021-11-19 05:00:00,6
Bangalore,robbery,2021,19-11-2021 23:15,2021-11-19 14:00:00,10
Bangalore,firearm offense,2021,22-11-2021 06:49,2021-11-21 13:00:00,2
Bangalore,vandalism,2021,22-11-2021 19:58,2021-11-21 22:00:00,4
Bangalore,drug offense,2021,23-11-2021 11:30,2021-11-23 04:00:00,15
Bangalore,robbery,2021,24-11-2021 07:23,2021-11-24 02:00:00,12
Bangalore,vehicle - stolen,2021,24-11-2021 17:16,2021-11-24 07:00:00,17
Bangalore,cybercrime,2021,24-11-2021 19:56,2021-11-24 08:00:00,18
Bangalore,drug offense,2021,25-11-2021 09:09,2021-11-24 21:00:00,13
Bangalore,burglary,2021,25-11-2021 09:00,2021-11-25 08:00:00,14
Bangalore,kidnapping,2021,26-11-2021 10:39,2021-11-25 17:00:00,10
Bangalore,burglary,2021,26-11-2021 18:09,2021-11-25 23:00:00,11
Bangalore,assault,2021,26-11-2021 14:01,2021-11-26 02:00:00,13
Bangalore,drug offense,2021,26-11-2021 22:35,2021-11-26 03:00:00,18
Bangalore,public intoxication,2021,27-11-2021 02:55,2021-11-26 04:00:00,11
Bangalore,identity theft,2021,26-11-2021 05:25,2021-11-26 05:00:00,12
Bangalore,sexual assault,2021,27-11-2021 14:43,2021-11-26 18:00:00,19
Bangalore,illegal possession,2021,27-11-2021 09:54,2021-11-26 21:00:00,5
Bangalore,illegal possession,2021,28-11-2021 09:55,2021-11-27 12:00:00,8
Bangalore,counterfeiting,2021,29-11-2021 03:58,2021-11-28 22:00:00,1
Bangalore,kidnapping,2021,29-11-2021 23:55,2021-11-29 11:00:00,17
Bangalore,domestic violence,2021,02-12-2021 05:12,2021-12-01 07:00:00,4
Bangalore,cybercrime,2021,02-12-2021 11:35,2021-12-01 20:00:00,9
Bangalore,homicide,2021,03-12-2021 18:00,2021-12-02 23:00:00,5
Bangalore,fraud,2021,03-12-2021 23:19,2021-12-03 01:00:00,7
Bangalore,fraud,2021,04-12-2021 00:52,2021-12-03 02:00:00,7
Bangalore,firearm offense,2021,03-12-2021 19:51,2021-12-03 05:00:00,1
Bangalore,cybercrime,2021,04-12-2021 19:56,2021-12-04 05:00:00,12
Bangalore,domestic violence,2021,05-12-2021 11:11,2021-12-05 02:00:00,8
Bangalore,firearm offense,2021,06-12-2021 00:26,2021-12-05 22:00:00,19
Bangalore,traffic violation,2021,06-12-2021 08:22,2021-12-06 01:00:00,12
Bangalore,robbery,2021,07-12-2021 12:44,2021-12-07 12:00:00,12
Bangalore,extortion,2021,08-12-2021 21:13,2021-12-08 04:00:00,19
Bangalore,drug offense,2021,08-12-2021 18:10,2021-12-08 07:00:00,8
Bangalore,firearm offense,2021,08-12-2021 08:19,2021-12-08 08:00:00,6
Bangalore,identity theft,2021,10-12-2021 05:56,2021-12-09 06:00:00,6
Bangalore,sexual assault,2021,10-12-2021 14:09,2021-12-10 06:00:00,5
Bangalore,firearm offense,2021,11-12-2021 07:36,2021-12-10 14:00:00,17
Bangalore,drug offense,2021,11-12-2021 18:19,2021-12-10 20:00:00,8
Bangalore,vehicle - stolen,2021,11-12-2021 07:35,2021-12-10 21:00:00,13
Bangalore,counterfeiting,2021,11-12-2021 16:30,2021-12-11 04:00:00,10
Bangalore,fraud,2021,11-12-2021 10:27,2021-12-11 07:00:00,6
Bangalore,traffic violation,2021,12-12-2021 02:08,2021-12-11 14:00:00,13
Bangalore,domestic violence,2021,12-12-2021 09:03,2021-12-11 16:00:00,9
Bangalore,fraud,2021,12-12-2021 03:19,2021-12-11 22:00:00,9
Bangalore,counterfeiting,2021,14-12-2021 05:58,2021-12-13 09:00:00,4
Bangalore,fraud,2021,14-12-2021 05:46,2021-12-13 12:00:00,11
Bangalore,cybercrime,2021,15-12-2021 11:00,2021-12-14 23:00:00,19
Bangalore,vandalism,2021,16-12-2021 15:37,2021-12-15 19:00:00,12
Bangalore,robbery,2021,16-12-2021 11:53,2021-12-15 20:00:00,4
Bangalore,public intoxication,2021,16-12-2021 14:37,2021-12-16 00:00:00,17
Bangalore,burglary,2021,16-12-2021 03:01,2021-12-16 03:00:00,5
Bangalore,fraud,2021,17-12-2021 09:18,2021-12-17 03:00:00,11
Bangalore,vandalism,2021,17-12-2021 12:12,2021-12-17 09:00:00,10
Bangalore,shoplifting,2021,18-12-2021 16:11,2021-12-18 07:00:00,1
Bangalore,fraud,2021,19-12-2021 10:01,2021-12-18 13:00:00,15
Bangalore,illegal possession,2021,19-12-2021 02:43,2021-12-18 15:00:00,16
Bangalore,cybercrime,2021,19-12-2021 11:25,2021-12-19 06:00:00,15
Bangalore,cybercrime,2021,20-12-2021 12:37,2021-12-20 10:00:00,4
Bangalore,vandalism,2021,21-12-2021 07:09,2021-12-20 14:00:00,13
Bangalore,counterfeiting,2021,21-12-2021 05:43,2021-12-21 01:00:00,2
Bangalore,fraud,2021,22-12-2021 10:00,2021-12-21 20:00:00,5
Bangalore,burglary,2021,23-12-2021 01:22,2021-12-22 09:00:00,19
Bangalore,arson,2021,22-12-2021 16:00,2021-12-22 14:00:00,12
Bangalore,cybercrime,2021,24-12-2021 03:47,2021-12-23 05:00:00,8
Bangalore,firearm offense,2021,23-12-2021 16:31,2021-12-23 08:00:00,17
Bangalore,kidnapping,2021,24-12-2021 13:15,2021-12-24 12:00:00,13
Bangalore,counterfeiting,2021,24-12-2021 22:46,2021-12-24 17:00:00,19
Bangalore,cybercrime,2021,25-12-2021 13:20,2021-12-24 21:00:00,16
Bangalore,vehicle - stolen,2021,27-12-2021 03:44,2021-12-26 14:00:00,17
Bangalore,kidnapping,2021,27-12-2021 15:38,2021-12-26 23:00:00,5
Bangalore,robbery,2021,28-12-2021 14:28,2021-12-27 23:00:00,15
Bangalore,robbery,2021,28-12-2021 18:24,2021-12-28 08:00:00,5
Bangalore,traffic violation,2021,29-12-2021 15:07,2021-12-29 02:00:00,12
Bangalore,counterfeiting,2021,29-12-2021 23:32,2021-12-29 03:00:00,6
Bangalore,drug offense,2021,29-12-2021 11:00,2021-12-29 09:00:00,11
Bangalore,burglary,2021,31-12-2021 05:27,2021-12-30 08:00:00,15
Bangalore,identity theft,2021,30-12-2021 20:19,2021-12-30 14:00:00,1
Bangalore,domestic violence,2021,31-12-2021 18:27,2021-12-30 23:00:00,9
Bangalore,identity theft,2021,01-01-2022 07:09,2021-12-31 13:00:00,18
Bangalore,burglary,2021,01-01-2022 07:06,2021-12-31 16:00:00,13
Bangalore,homicide,2021,01-01-2022 07:45,2021-12-31 17:00:00,11
Bangalore,domestic violence,2022,01-01-2022 14:54,2022-01-01 05:00:00,2
Bangalore,sexual assault,2022,02-01-2022 16:24,2022-01-01 23:00:00,15
Bangalore,drug offense,2022,03-01-2022 01:50,2022-01-03 01:00:00,18
Bangalore,public intoxication,2022,03-01-2022 23:15,2022-01-03 08:00:00,11
Bangalore,drug offense,2022,05-01-2022 12:20,2022-01-05 04:00:00,17
Bangalore,domestic violence,2022,06-01-2022 08:33,2022-01-05 15:00:00,3
Bangalore,burglary,2022,06-01-2022 03:21,2022-01-06 03:00:00,9
Bangalore,counterfeiting,2022,07-01-2022 00:14,2022-01-06 09:00:00,1
Bangalore,public intoxication,2022,07-01-2022 02:41,2022-01-06 22:00:00,3
Bangalore,vehicle - stolen,2022,07-01-2022 07:18,2022-01-07 00:00:00,6
Bangalore,burglary,2022,08-01-2022 22:28,2022-01-08 14:00:00,8
Bangalore,fraud,2022,09-01-2022 10:31,2022-01-08 18:00:00,13
Bangalore,burglary,2022,09-01-2022 07:17,2022-01-08 23:00:00,3
Bangalore,arson,2022,09-01-2022 17:36,2022-01-09 03:00:00,11
Bangalore,identity theft,2022,10-01-2022 00:04,2022-01-09 09:00:00,8
Bangalore,extortion,2022,11-01-2022 14:57,2022-01-10 17:00:00,11
Bangalore,vehicle - stolen,2022,11-01-2022 10:59,2022-01-10 21:00:00,8
Bangalore,arson,2022,11-01-2022 14:50,2022-01-10 22:00:00,3
Bangalore,cybercrime,2022,12-01-2022 15:05,2022-01-12 03:00:00,12
Bangalore,vehicle - stolen,2022,12-01-2022 22:34,2022-01-12 16:00:00,2
Bangalore,shoplifting,2022,13-01-2022 16:20,2022-01-13 08:00:00,6
Bangalore,public intoxication,2022,13-01-2022 21:53,2022-01-13 13:00:00,12
Bangalore,robbery,2022,14-01-2022 18:38,2022-01-14 09:00:00,1
Bangalore,arson,2022,15-01-2022 10:45,2022-01-14 14:00:00,6
Bangalore,drug offense,2022,15-01-2022 11:09,2022-01-14 15:00:00,6
Bangalore,identity theft,2022,15-01-2022 17:40,2022-01-14 21:00:00,5
Bangalore,counterfeiting,2022,15-01-2022 22:35,2022-01-15 00:00:00,4
Bangalore,vandalism,2022,15-01-2022 18:58,2022-01-15 07:00:00,13
Bangalore,arson,2022,16-01-2022 22:24,2022-01-16 00:00:00,5
Bangalore,arson,2022,16-01-2022 01:41,2022-01-16 01:00:00,15
Bangalore,extortion,2022,17-01-2022 06:08,2022-01-16 10:00:00,15
Bangalore,assault,2022,18-01-2022 08:20,2022-01-18 06:00:00,12
